"ma plantID"	"pa plantID"	"fuzzy_cl"	"num_cl"	"sleeve"	"observer"	"datetime"	"inventory"
"07R401:M0011109"	"07R2513:0057213"	"qe"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0011112"	"07R2360:0043409"	"qe"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0012109"	"07R2524:0057802"	"qe"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0013907"	"07R2857:0059803"	"qe"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0014210"	"07R2620:0066801"	"qe"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0015005"	"07R1330:0067010"	"qe"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0016206"	"07R2642:0068510"	"he"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0017513"	"07R2283:0035209"	"qe"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0019801"	"07R2641:0068605"	"he"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0020105"	"07R2914:0071412"	"ee"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0020701"	"07R2926:0072304"	"he"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0020703"	"07R2277:0093502"	"qe"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0021008"	"07R2342:0041105"	"he"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0021310"	"07R2283:0035213"	"tqe"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0021603"	"07R2685:0078305"	"tqe"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0022003"	"07R2815:0055309"	"he"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0022004"	"07R2363:0043303"	"ee"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0022012"	"07R2276:0035602"	"qe"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0022301"	"07R2740:0035714"	"he"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0022302"	"07R2739:0035803"	"he"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0022303"	"07R2746:0037106"	"tqe"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0022304"	"07R2739:0035813"	"qe"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0022305"	"07R2738:0035903"	"qe"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0022306"	"07R201:S0025910"	"tqe"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0022307"	"07R2737:0036006"	"tqe"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0022308"	"07R2737:0036009"	"he"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0022909"	"07R2277:0093509"	"tqe"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0023206"	"07R2366:0044612"	"qe"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0023207"	"07R2379:0044115"	"he"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0023508"	"07R2639:0068807"	"qe"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0024305"	"07R2345:0040908"	"qe"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0024305"	"07R0115:0086506"	"he"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0024308"	"07R2348:0040709"	"he"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0024310"	"07R2641:0068609"	"he"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0024311"	"07R2281:0035402"	"he"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0024903"	"07R2770:0042506"	"he"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0024905"	"07R2771:0042301"	"he"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0024906"	"07R2340:0041013"	"he"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0025212"	"07R2641:0068602"	"he"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0025501"	"07R2739:0035801"	"he"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0025502"	"07R0116:0086401"	"he"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0025503"	"07R2740:0035712"	"he"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0025505"	"07R2738:0035914"	"tqe"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0025506"	"07R2746:0037107"	"he"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0025509"	"07R2752:0039005"	"he"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0025510"	"07R2644:0116308"	"qe"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0025511"	"07R2346:0040606"	"he"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0025802"	"07R2737:0036015"	"he"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0025803"	"07R2448:0051513"	"fuzzy_cl"	26	"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0025807"	"07R2639:0068809"	"he"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0025808"	"07R2736:0036211"	"he"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0026101"	"07R2336:0041502"	"he"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0026102"	"07R2495:0053408"	"he"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0026103"	"07R2732:0036307"	"tqe"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0026105"	"07R2594:0065904"	"he"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0026106"	"07R2733:0036406"	"he"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0026401"	"07R2807:0054001"	"he"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0026404"	"07R2925:0072402"	"qe"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0026409"	"07R0115:0086508"	"qe"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0026411"	"07R2922:0072504"	"he"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0026501"	"07R2504:0055213"	"qe"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0026513"	"07R2821:0056003"	"qe"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0026801"	"07R2514:0057102"	"fuzzy_cl"	24	"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0026806"	"07R2747:0037003"	"ee"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0027106"	"07R2747:0037006"	"ee"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0027109"	"07R2743:0037408"	"he"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0027408"	"07R2525:0057706"	"tqe"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0027701"	"07R2316:0038701"	"he"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0027702"	"07R2523:0057911"	"he"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0028002"	"07R1011:0042006"	"he"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0028003"	"07R2340:0041011"	"we"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0028004"	"07R2343:0040803"	"qe"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0028005"	"07R2343:0040808"	"qe"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0028007"	"07R2525:0057713"	"qe"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0028303"	"07R2488:0052508"	"qe"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0028312"	"07R2854:0059904"	"qe"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0029101"	"07R2786:0045303"	"he"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0029104"	"07R2363:0043306"	"he"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0029105"	"07R2782:0045604"	"tqe"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0029106"	"07R2363:0043306"	"tqe"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0029107"	"07R2772:0042401"	"he"		"v00025"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0029109"	"07R2784:0045809"	"qe"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0029111"	"07R2363:0043308"	"qe"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0029402"	"07R2753:0038902"	"ee"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0029403"	"07R2316:0038701"	"he"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0029404"	"07R2754:0038808"	"qe"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0029406"	"07R2495:0053404"	"he"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0029408"	"07R2771:0042302"	"qe"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0029409"	"07R2573:0063906"	"ee"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0029411"	"07R2748:0039404"	"fuzzy_cl"	30	"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0029412"	"07R2748:0039402"	"qe"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0029703"	"07R2805:0054205"	"he"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0030003"	"07R2573:0063907"	"qe"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0029709"	"07R1309:0046308"	"he"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0029710"	"07R2787:0045404"	"he"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0030005"	"07R2336:0041505"	"he"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0030302"	"07R0117:0087109"	"he"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0030303"	"07R2351:0040501"	"tqe"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0030304"	"07R2351:0040502"	"he"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0030305"	"07R2346:0040604"	"qe"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0030306"	"07R2348:0040704"	"qe"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0030307"	"07R2878:0065211"	"he"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0030309"	"07R0117:0087103"	"qe"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0030310"	"07R2348:0040709"	"he"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0030601"	"07R2329:0041801"	"he"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0030602"	"07R2287:0037512"	"he"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0030603"	"07R2427:0048504"	"he"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0030610"	"07R2328:0040111"	"he"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0030905"	"07R2510:0057311"	"he"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0031201"	"07R2422:0048705"	"he"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0031202"	"07R2969:0090901"	"he"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0031204"	"07R2801:0050013"	"qe"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0031205"	"07R2799:0050204"	"he"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0031206"	"07R2799:0050209"	"he"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0031209"	"07R2797:0050403"	"he"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0031210"	"07R2454:0051211"	"he"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0031211"	"07R2969:0090908"	"he"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0031212"	"07R2489:0052406"	"tqe"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0031213"	"07R2477:0053210"	"tqe"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0031301"	"07R2495:0053412"	"he"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0031301"	"07R2495:0053412"	"qe"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0031305"	"07R2475:0053302"	"qe"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0031308"	"07R1315:0053906"	"he"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0031606"	"07R2494:0053501"	"he"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0031607"	"07R2857:0059814"	"qe"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0031608"	"07R2807:0054003"	"qe"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0031612"	"07R2842:0060806"	"he"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0031901"	"07R2318:0038611"	"qe"		"v00042"	"wade"	"Jan 15, 2014 9:27:33"	
"ma plantID"	"pa plantID"	"fuzzy_cl"	"num_cl"	"sleeve"	"observer"	"datetime"	"inventory"
"11N205:S0031502"	"11N3172:0021807"	"he"		"v00121"	"avi"	"Jan 16, 2014 15:32:19"	
"11N205:S0031503"	"11N3172:0021804"	"he"		"v00121"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0031504"	"11N205:S0031504"	"he"		"v00121"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0031506"	"11N3086:0021405"	"he"		"v00121"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0031510"	"11N3083:0021705"	"he"		"v00121"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0031511"	"11N3486:0023407"	"qe"		"v00121"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0031513"	"11N3490:0023809"	"he"		"v00121"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0031801"	"11N2231:0010007"	"qe"		"v00121"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0031803"	"11N3251:0010203"	"he"		"v00121"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0031805"	"11N3487:0023511"	"he"		"v00121"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0031806"	"11N3490:0023808"	"he"		"v00121"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0031807"	"11N3417:0010510"	"he"		"v00121"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0031809"	"11N3215:0020511"	"tqe"		"v00121"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0031810"	"11N3220:0006802"	"he"		"v00121"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0031811"	"11N3220:0006807"	"he"		"v00121"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0031813"	"11N3118:0028101"	"he"		"v00121"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0031901"	"11N3118:0028101"	"qe"		"v00121"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0031902"	"11N3484:0023104"	"qe"		"v00121"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0031904"	"11N2231:0010013"	"he"		"v00121"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0031905"	"11N1631:0008603"	"he"		"v00121"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0031906"	"11N3484:0023104"	"he"		"v00121"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0031908"	"11N3197:0020808"	"qe"		"v00121"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0031909"	"11N3197:0020806"	"he"		"v00121"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0032201"	"11N205:S0032201"	"he"		"v00121"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0032204"	"11N205:S0032204"	"he"		"v00121"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0032206"	"11N205:S0032206"	"qe"		"v00121"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0032207"	"11N3299:0007201"	"qe"		"v00121"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0032701"	"11N3360:0006709"	"he"		"v00121"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0032702"	"11N3435:0013101"	"he"		"v00121"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0032703"	"11N3441:0014209"	"he"		"v00121"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0033001"	"11N3441:0014202"	"he"		"v00121"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0033003"	"11N3197:0020805"	"tqe"		"v00121"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0033004"	"11N3204:0015610"	"he"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0033007"	"11N3324:0022204"	"he"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0033008"	"11N3317:0022808"	"qe"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0033009"	"11N3204:0015605"	"he"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0033011"	"11N3317:0022804"	"he"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0033012"	"11N3486:0023408"	"he"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0033101"	"11N3463:0019304"	"he"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0033105"	"11N3286:0016502"	"qe"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0033106"	"11N3221:0017405"	"qe"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0033108"	"11N3442:0014507"	"qe"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0033110"	"11N3194:0019611"	"qe"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0033402"	"11N3189:0016807"	"qe"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0033412"	"11N1024:0016111"	"fuzzy_cl"	6	"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0034203"	"11N3444:0015007"	"he"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0034204"	"11N3210:0019909"	"he"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0034205"	"11N3210:0019901"	"he"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0034206"	"11N3447:0015407"	"he"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0034208"	"11N3441:0014212"	"qe"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0034210"	"11N3430:0012501"	"he"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0034301"	"11N3204:0015611"	"he"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0034302"	"11N3203:0014909"	"qe"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0034304"	"11N3402:0008111"	"qe"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0034306"	"11N3286:0016503"	"he"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0034308"	"11N3189:0016809"	"qe"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0034309"	"11N3189:0016803"	"qe"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0034311"	"11N3396:0007309"	"qe"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N405:S0034503"	"11N3419:0010705"	"qe"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N405:M0034504"	"11N3419:0010705"	"qe"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0035401"	"11N3459:0018610"	"qe"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0035403"	"11N3459:0018608"	"xe"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0035406"	"11N3221:0017411"	"qe"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0035407"	"11N3221:0017409"	"he"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0035408"	"11N3221:0017405"	"qe"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0035411"	"11N3459:0018605"	"qe"		"v00122"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0035503"	"11N3203:0014901"	"he"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0035504"	"11N3224:0018911"	"qe"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0035505"	"11N3224:0018908"	"qe"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0035507"	"11N3468:0020602"	"ee"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0035509"	"11N3224:0018901"	"he"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0035510"	"11N3201:0017710"	"he"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0035511"	"11N3226:0013712"	"qe"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0035512"	"11N3201:0017708"	"he"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0036301"	"11N205:S0039906"	"he"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0036310"	"11N3300:0008304"	"tqe"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0036311"	"11N205:S0039906"	"he"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0036312"	"11N1010:0006302"	"he"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0036601"	"11N3226:0013704"	"qe"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0036602"	"11N3226:0013702"	"qe"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0036603"	"11N3201:0017703"	"tqe"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0036604"	"11N3414:0010104"	"qe"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0036605"	"11N3300:0008304"	"he"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0036606"	"11N3442:0014505"	"he"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0036607"	"11N3442:0014502"	"qe"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0036608"	"11N3286:0016501"	"he"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0036610"	"11N3360:0006704"	"he"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0036611"	"11N3360:0006708"	"he"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0036613"	"11N3219:0006605"	"he"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0036701"	"11N3396:0007301"	"he"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0036702"	"11N3207:0014807"	"he"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0036703"	"11N3219:0006612"	"tqe"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0036705"	"11N3207:0014801"	"he"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0036707"	"11N1010:0006302"	"qe"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0036710"	"11N3303:0009701"	"qe"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0036710"	"11N3445:0015105"	"qe"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0036711"	"11N3445:0015107"	"he"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0037001"	"11N3407:0008906"	"he"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0037004"	"11N3433:0012810"	"he"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N205:S0037006"	"11N3118:0028113"	"he"		"v00123"	"avi"	"Jan 16, 2014 15:22:50"	
"11N305:W0039209"	"11N3498:0025812"	"tqe"		"v00130"	"avi"	"Jan 16, 2014 15:22:50"	
"11N305:W0039211"	"11N3488:0023605"	"tqe"		"v00130"	"avi"	"Jan 16, 2014 15:22:50"	
"11N305:W0039501"	"11N3192:0013810"	"he"		"v00130"	"avi"	"Jan 16, 2014 15:22:50"	
"11N305:W0039502"	"11N3436:0013208"	"tqe"		"v00130"	"avi"	"Jan 16, 2014 15:22:50"	
"11N305:W0039504"	"11N3134:0028805"	"he"		"v00130"	"avi"	"Jan 16, 2014 15:22:50"	
"11N305:W0039505"	"11N3134:0028805"	"he"		"v00130"	"avi"	"Jan 16, 2014 15:22:50"	
"11N305:W0039507"	"11N1459:0015509"	"tqe"		"v00130"	"avi"	"Jan 16, 2014 15:22:50"	
"11N305:W0039509"	"11N3498:0025805"	"he"		"v00130"	"avi"	"Jan 16, 2014 15:22:50"	
"11N305:W0039511"	"11N305:W0039510"	"he"		"v00130"	"avi"	"Jan 16, 2014 15:22:50"	
"11N305:W0039802"	"11N3430:0012504"	"tqe"		"v00130"	"avi"	"Jan 16, 2014 15:22:50"	
"11N305:W0039803"	"11N3430:0012504"	"he"		"v00130"	"avi"	"Jan 16, 2014 15:22:50"	
"11N305:W0040101"	"11N3129:0029304"	"tqe"		"v00130"	"avi"	"Jan 16, 2014 15:22:50"	
"11N305:W0040102"	"11N3129:0029304"	"he"		"v00130"	"avi"	"Jan 16, 2014 15:22:50"	
"11N305:W0040103"	"11N3221:0017411"	"he"		"v00130"	"avi"	"Jan 16, 2014 15:22:50"	
"11N305:W0040104"	"11N3201:0017703"	"tqe"		"v00130"	"avi"	"Jan 16, 2014 15:22:50"	
"11N305:W0040105"	"11N3221:0017405"	"tqe"		"v00130"	"avi"	"Jan 16, 2014 15:22:50"	
"11N305:W0040107"	"11N3221:0017409"	"tqe"		"v00130"	"avi"	"Jan 16, 2014 15:22:50"	
"11N305:W0040109"	"11N3201:0017710"	"he"		"v00130"	"avi"	"Jan 16, 2014 15:22:50"	
"11N305:W0040110"	"11N3201:0017708"	"tqe"		"v00130"	"avi"	"Jan 16, 2014 15:22:50"	
